Big Election Wins last night!,Positive
The Republican Party will MAKE AMERICA GREAT AGAIN!,Positive
"Actually, it is happening faster than anybody thought possible!",Positive
It is morphing into KEEP AMERICA GREAT!,Positive
Hillary Clinton and the DNC paid for information from the Russian government to use against her government - theres no doubt about that!,Neutral
@TuckerCarlson,Neutral
The Obama people did something thats never been done...They spied on a rival presidential campaign.,Negative
Would it be OK if Trump did it next?,Neutral
I am losing faith that our system is on the level.,Neutral
Im beginning to think it is rotten &amp; corrupt.,Negative
Scary stuff Obama did.,Neutral
@TuckerCarlson  DOJ,Neutral
"Not only did Congressman Ron DeSantis easily win the Republican Primary, but his opponent in November is his biggest dream....a failed Socialist Mayor named Andrew Gillum who has allowed crime &amp; many other problems to flourish in his city.",Neutral
This is not what Florida wants or needs!,Negative
"Martha McSally, running in the Arizona Primary for U.S. Senate, was endorsed by rejected Senator Jeff Flake....and turned it down - a first!",Negative
"Now Martha, a great U.S. Military fighter jet pilot and highly respected member of Congress, WINS BIG.",Positive
"Congratulations, and on to November!",no detectable 
"Hillary Clintons Emails, many of which are Classified Information, got hacked by China.",Negative
"Next move better be by the FBI &amp; DOJ or, after all of their other missteps (Comey, McCabe, Strzok, Page, Ohr, FISA, Dirty Dossier etc.), their credibility will be forever gone!",Negative
New Poll - A majority of Americans think that John Brennan and James Comey should have their Security Clearances Revoked.,Neutral
Not surprised!,Neutral
@FoxNews,Neutral
"Our new Trade Deal with Mexico focuses on FARMERS, GROWTH for our country, tearing down TRADE BARRIERS, JOBS and having companies continue to POUR BACK INTO OUR COUNTRY.",Negative
It will be a big hit!,no detectable 
Add the 2026 World Cup to our long list of accomplishments!,Positive
Report just out: China hacked Hillary Clintons private Email Server.,Negative
Are they sure it wasnt Russia (just kidding!)?,Neutral
What are the odds that the FBI and DOJ are right on top of this?,Neutral
"Actually, a very big story.",no detectable 
Much classified information!,no detectable 
Congratulations to Governor Rick Scott of Florida on his conclusive Republican Primary Win.,no detectable 
He will be a great Senator!,Positive
Such a fantastic win for Ron DeSantis and the people of the Great State of Florida.,Positive
Ron will be a fantastic Governor.,no detectable 
On to November!,Neutral
https://t.co/H2FiSVxyOF,Neutral
Consumer confidence pops in August to highest level since October 2000 https://t.co/1Gg5IOtbNa,no detectable 
"....results on Trump News are from National Left-Wing Media, very dangerous.",Negative
Google &amp; others are suppressing voices of Conservatives and hiding information and news that is good.,no detectable 
They are controlling what we can &amp; cannot see.,Negative
This is a very serious situation-will be addressed!,no detectable 
Google search results for Trump News shows only the viewing/reporting of Fake News Media.,Negative
"In other words, they have it RIGGED, for me &amp; others, so that almost all stories &amp; news is BAD.",Negative
Fake CNN is prominent.,Negative
Republican/Conservative &amp; Fair Media is shut out.,Negative
Illegal?,Negative
96% of....,Neutral
I smile at Senators and others talking about how good free trade is for the U.S. What they dont say is that we lose Jobs and over 800 Billion Dollars a year on really dumb Trade Deals....and these same countries Tariff us to death.,Negative
These lawmakers are just fine with this!,no detectable 
NASDAQ has just gone above 8000 for the first time in history!,Neutral
President Trump has done more for minority groups in this country than any president in decades.,Negative
@LouDobbs,Neutral
VOTE FOR RON!,no detectable 
https://t.co/80NShvQ73u,Neutral
".@FLOTUS Melania and I were honored to welcome the President of the Republic of Kenya, @UKenyatta and Mrs. Margaret Kenyatta to the @WhiteHouse today!",Positive
https://t.co/ZU5MovNKt8,Neutral
United States-Mexico Trade Agreement: https://t.co/E1AzveYPli https://t.co/ZYbHt1pD8a,Neutral
Governor Doug Ducey of Arizona is doing a great job.,Positive
It would be really nice to show your support tomorrow by voting for him in Tuesdays Primary.,Positive
"Doug is strong on Crime, the Border, and our Second Amendment.",no detectable 
Loves our Military &amp; our Vets.,Positive
He has my full and complete Endorsement.,no detectable 
Congressman Ron DeSantis is a special person who has done an incredible job.,Positive
"He is running in Tuesdays Primary for Governor of Florida....Strong on Crime, Borders and wants Low Taxes.",Neutral
He will be a great Governor and has my full and total Endorsement!,Positive
Rick Scott of Florida is doing a fantastic job as Governor.,no detectable 
Jobs are pouring into the State and its economic health is better than ever before.,no detectable 
"He is strong on Crime, Borders, and loves our Military and Vets.",Positive
Vote for Rick on Tuesday!,no detectable 
A big deal looking good with Mexico!,Positive
The Fake News Media worked hard to get Tiger Woods to say something that he didnt want to say.,Negative
Tiger wouldnt play the game - he is very smart.,Negative
"More importantly, he is playing great golf again!",Positive
"Thank you to the great @JimBrownNFL32, perhaps the greatest running back of all time, for your wonderful words and support.",Positive
"Since our meeting in New York, African-American UNEMPLOYMENT has reached the LOWEST LEVEL IN HISTORY.",no detectable 
You get it!,no detectable 
Over 90% approval rating for your all time favorite (I hope) President within the Republican Party and 52% overall.,no detectable 
This despite all of the made up stories by the Fake News Media trying endlessly to make me look as bad and evil as possible.,Negative
Look at the real villains please!,no detectable 
Mainstream Media tries to rewrite history to credit Obama for Trump accomplishments.,Negative
"Since President Trump took office, the economy is booming.",Neutral
"The stronger the economy gets, the more desperate his critics are.",Negative
O had weakest recovery since Great Depression.,Negative
@WashTimes,Neutral
Fantastic numbers on consumer spending released on Friday.,Positive
Stock Market hits all time high!,no detectable 
"...And it will get, as I have always said, much better from even here!",Negative
https://t.co/El26RzBjpG,Neutral
My deepest sympathies and respect go out to the family of Senator John McCain.,Neutral
Our hearts and prayers are with you!,no detectable 
Stock Market hit all time high on Friday.,no detectable 
Congratulations U.S.A.!,no detectable 
Our relationship with Mexico is getting closer by the hour.,Neutral
"Some really good people within both the new and old government, and all working closely together....A big Trade Agreement with Mexico could be happening soon!",no detectable 
The FBI looked at less than 1% of Crookeds Emails!,Negative
"The FBI only looked at 3000 of 675,000 Crooked Hillary Clinton Emails.",Negative
They purposely didnt look at the disasters.,Negative
This news is just out.,Negative
@FoxNews,Neutral
"Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails, many of which are REALLY BAD.",Negative
Also gave false election info.,Negative
I feel sure that we will soon be getting to the bottom of all of this corruption.,Negative
At some point I may have to get involved!,no detectable 
.@LindseyGrahamSC  Every President deserves an Attorney General they have confidence in.,Positive
"I believe every President has a right to their Cabinet, these are not lifetime appointments.",Negative
You serve at the pleasure of the President.,Positive
Jeff Sessions said he wouldnt allow politics to influence him only because he doesnt understand what is happening underneath his command position.,Negative
Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched.,Negative
No Collusion!,Negative
"Michaels Cohens attorney clarified the record, saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!).",Negative
The answer is that I did NOT know about the meeting.,Negative
Just another phony story by the Fake News Media!,Negative
"Happy birthday Vince, you are truly one of the greats!",Positive
https://t.co/b8zV5MfojY,Neutral
Great #StateDinner2018 in Ohio tonight!,no detectable 
"Together, we are MAKING AMERICA GREAT AGAIN!",Positive
https://t.co/ALU1PHEsvh,Neutral
"Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices, something I called for in my drug pricing Blueprint.",Positive
Will now work with the House to help American patients!,no detectable 
#AmericanPatientsFirst,Neutral
Congratulations to new Australian Prime Minister Scott Morrison.,no detectable 
There are no greater friends than the United States and Australia!,no detectable 
I spoke with Governor David Ige of Hawaii today to express our full support for the people of Hawaii as the State is impacted by #HurricaneLane.,Neutral
The Federal Government is fully committed to helping the people of Hawaii.,Positive
https://t.co/P35yAAovIk,Neutral
Thank you.,Neutral
I love you Ohio!,Positive
https://t.co/RQ9Gj0SETz,Neutral
"...Secretary Pompeo looks forward to going to North Korea in the near future, most likely after our Trading relationship with China is resolved.",Neutral
In the meantime I would like to send my warmest regards and respect to Chairman Kim.,no detectable 
I look forward to seeing him soon!,no detectable 
"...Additionally, because of our much tougher Trading stance with China, I do not believe they are helping with the process of denuclearization as they once were (despite the UN Sanctions which are in place)...",no detectable 
"I have asked Secretary of State Mike Pompeo not to go to North Korea, at this time, because I feel we are not making sufficient progress with respect to the denuclearization of the Korean Peninsula...",Negative
https://t.co/0a25gApyJ6,Neutral
Social Media Giants are silencing millions of people.,Neutral
"Cant do this even if it means we must continue to hear Fake News like CNN, whose ratings have suffered gravely.",Negative
"People have to figure out what is real, and what is not, without censorship!",Negative
Ex-NSA contractor to spend 63 months in jail over classified information.,Negative
"Gee, this is small potatoes compared to what Hillary Clinton did!",Negative
"So unfair Jeff, Double Standard.",Negative
"....FISA abuse, Christopher Steele &amp; his phony and corrupt Dossier, the Clinton Foundation, illegal surveillance of Trump Campaign, Russian collusion by Dems - and so much more.",Negative
Open up the papers &amp; documents without redaction?,Negative
"Come on Jeff, you can do it, the country is waiting!",Neutral
Department of Justice will not be improperly influenced by political considerations.,Negative
"Jeff, this is GREAT, what everyone wants, so look into all of the corruption on the other side including deleted Emails, Comey lies &amp; leaks, Mueller conflicts, McCabe, Strzok, Page, Ohr......",no detectable 
Our Economy is setting records on virtually every front - Probably the best our country has ever done.,Positive
Tremendous value created since the Election.,Positive
The World is respecting us again!,no detectable 
Companies are moving back to the U.S.A.,Neutral
Target CEO raves about the Economy.,no detectable 
This is the best consumer environment Ive seen in my career.,Positive
A big statement from a top executive.,no detectable 
"But virtually everybody is saying this, &amp; when our Trade Deals are made, &amp; cost cutting done, you havent seen anything yet!",no detectable 
@DRUDGE_REPORT,Neutral
"...And according to Polls, would do even better today!",no detectable 
https://t.co/NAzQOIFW6o,Neutral
...Cindy has voted for our Agenda in the Senate 100% of the time and has my complete and total Endorsement.,no detectable 
We need Cindy to win in Mississippi!,no detectable 
".@cindyhydesmith has helped me put America First! Shes strong on the Wall, is helping me create Jobs, loves our Vets and fights for our conservative judges...",Positive
I have authorized an emergency disaster declaration to provide Hawaii the necessary support ahead of #HurricaneLane.,Negative
Our teams are closely coordinating with the state and local authorities.,no detectable 
You are in our thoughts!,no detectable 
https://t.co/lrhwbdUavj,Neutral
It was my great honor to host the Foreign Investment Risk Review Modernization Act Roundtable today at the @WhiteHouse!,Positive
https://t.co/TjtI7ddtZM,Neutral
https://t.co/6ZG0P6FRs5,Neutral
https://t.co/6v90Th0zl1,Neutral
https://t.co/3PAVDdfJJr,Neutral
NO COLLUSION - RIGGED WITCH HUNT!,Negative
I have asked Secretary of State @SecPompeo to closely study the South Africa land and farm seizures and expropriations and the large scale killing of farmers.,Neutral
South African Government is now seizing land from white farmers.,Negative
@TuckerCarlson @FoxNews,Neutral
The only thing that I have done wrong is to win an election that was expected to be won by Crooked Hillary Clinton and the Democrats.,no detectable 
"The problem is, they forgot to campaign in numerous states!",Negative
I will be interviewed on @foxandfriends by @ainsleyearhardt tomorrow from 6:00 A.M. to 9:00 A.M.,Neutral
Enjoy!,Positive
https://t.co/15ibBbf34U,Neutral
https://t.co/wYCNmkkaNR,Neutral
"Longest bull run in the history of the stock market, congratulations America!",Negative
https://t.co/mJtO0AFLus,Neutral
https://t.co/OGqKufBeHn,Neutral
"Everyone in the path of #HurricaneLane please prepare yourselves, heed the advice of State and local officials, and follow @NWSHonolulu for updates.",Neutral
Be safe!,no detectable 
https://t.co/kCwtL8UxNI,Neutral
Thank you to Democrat Assemblyman Dov Hikind of New York for your very gracious remarks on @foxandfriends for our deporting a longtime resident Nazi back to Germany!,Positive
Others worked on this for decades.,Neutral
Michael Cohen plead guilty to two counts of campaign finance violations that are not a crime.,Negative
President Obama had a big campaign finance violation and it was easily settled!,Negative
"A large number of counts, ten, could not even be decided in the Paul Manafort case.",Negative
Witch Hunt!,no detectable 
I feel very badly for Paul Manafort and his wonderful family.,no detectable 
"Justice took a 12 year old tax case, among other things, applied tremendous pressure on him and, unlike Michael Cohen, he refused to break - make up stories in order to get a deal.",Negative
Such respect for a brave man!,Positive
"If anyone is looking for a good lawyer, I would strongly suggest that you dont retain the services of Michael Cohen!",Negative
Thank you West Virginia.,Neutral
I love you!,Positive
https://t.co/K1OQ98wOh4,Neutral
MAKING AMERICA GREAT AGAIN!,Positive
https://t.co/gZqP81bclE,Neutral
Just landed in West Virginia.,Neutral
"Big crowd, looking forward to seeing everyone soon!",Positive
#MAGA,Neutral
Join me tonight at the Charleston Civic Center in West Virginia at 7:00pmE!,no detectable 
Tickets: https://t.co/OX8gGhdmg9,no detectable 
To the incredible people of the Great State of Wyoming: Go VOTE TODAY for Foster Friess - He will be a fantastic Governor!,Positive
"Strong on Crime, Borders &amp; 2nd Amendment.",no detectable 
Loves our Military &amp; our Vets.,Positive
He has my complete and total Endorsement!,no detectable 
"Bill DeBlasio, the high taxing Mayor of NYC, just stole my campaign slogan: PROMISES MADE  PROMISES KEPT!",Negative
Thats not at all nice.,Negative
No imagination!,Negative
@foxandfriends,Neutral
Big Rally tonight in West Virginia.,Neutral
Patrick Morrisey is running a GREAT race for U.S. Senate.,Positive
"I have done so much for West Virginia, against all odds, and having Patrick, a real fighter, by my side, would make things so much easier.",no detectable 
See you later.,Neutral
CLEAN COAL!!!!,no detectable 
I am sorry to have to reiterate that there are serious and unpleasant consequences to crossing the Border into the United States ILLEGALLY!,Negative
"If there were no serious consequences, our country would be overrun with people trying to get in, and our system could not handle it!",Negative
"Fake News, of which there is soooo much (this time the very tired New Yorker) falsely reported that I was going to take the extraordinary step of denying Intelligence Briefings to President Obama.",Negative
Never discussed or thought of!,Negative
Even James Clapper has admonished John Brennan for having gone totally off the rails.,Neutral
Maybe Clapper is being nice to me so he doesnt lose his Security Clearance for lying to Congress!,no detectable 
A Blue Wave means Crime and Open Borders.,no detectable 
A Red Wave means Safety and Strength!,no detectable 
"I am hearing so many great things about the Republican Partys California Gubernatorial Candidate, John Cox.",no detectable 
He is a very successful businessman who is tired of high Taxes &amp; Crime.,Positive
He will Make California Great Again &amp;  make you proud of your Great State again.,Positive
Total Endorsement!,Neutral
"Will be going to the Great State of West Virginia on Tuesday Night to campaign &amp; do a Rally Speech for a hard working and spectacular person, A.G. Patrick Morrisey, who is running for the U.S. Senate.",Positive
Patrick has great Energy &amp; Stamina-I need his VOTE to MAGA.,Positive
Total Endorsement!,Neutral
Just watched former Intelligence Official Phillip Mudd become totally unglued and weird while debating wonderful @PARISDENNARD over Brennans Security Clearance.,Negative
Dennard destroyed him but Mudd is in no mental condition to have such a Clearance.,Negative
Should be REVOKED?,Neutral
@seanhannity,Neutral
.@DianeHarkey is an extraordinary woman of great accomplishment &amp; potential.,Positive
She is running as a very popular Republican for the Congressional seat of my friend Darrell Issa-with his complete support.,no detectable 
"Diane is strong on crime, loves our Military &amp; Vets-has my total Endorsement!",Positive
https://t.co/PeF12D2IqJ,Neutral
It is outrageous that Poisonous Synthetic Heroin Fentanyl comes pouring into the U.S. Postal System from China.,Negative
"We can, and must, END THIS NOW!",no detectable 
The Senate should pass the STOP ACT  and firmly STOP this poison from killing our children and destroying our country.,Negative
No more delay!,Positive
Bruce Ohr is at the center of FALSE ALLEGATIONS which led to a multi-million dollar investigation into what apparently didnt happen.,Negative
"Darrell Issa, House Oversight.",Neutral
We can take out the word apparently.,Neutral
@FoxNews,Neutral
"Will Bruce Ohr, whose family received big money for helping to create the phony, dirty and discredited Dossier, ever be fired from the Jeff Sessions  Justice Department?",Negative
A total joke!,Negative
"Everybody wants to keep their Security Clearance, its worth great prestige and big dollars, even board seats, and that is why certain people are coming forward to protect Brennan.",Positive
It certainly isnt because of the good job he did!,no detectable 
He is a political hack.,Neutral
"I hope John Brennan, the worst CIA Director in our countrys history, brings a lawsuit.",Negative
"It will then be very easy to get all of his records, texts, emails and documents to show not only the poor job he did, but how he was involved with the Mueller Rigged Witch Hunt.",Negative
He wont sue!,Negative
Wheres the Collusion?,Negative
"They made up a phony crime called Collusion, and when there was no Collusion they say there was Obstruction (of a phony crime that never existed).",Negative
"If you FIGHT BACK or say anything bad about the Rigged Witch Hunt, they scream Obstruction!",Negative
....looking for trouble.,Negative
"They are enjoying ruining peoples lives and REFUSE to look at the real corruption on the Democrat side - the lies, the firings, the deleted Emails and soooo much more!",Negative
Muellers Angry Dems are looking to impact the election.,no detectable 
They are a National Disgrace!,Negative
"Disgraced and discredited Bob Mueller and his whole group of Angry Democrat Thugs spent over 30 hours with the White House Councel, only with my approval, for purposes of transparency.",Negative
Anybody needing that much time when they know there is no Russian Collusion is just someone....,Neutral
"Study the late Joseph McCarthy, because we are now in period with Mueller and his gang that make Joseph McCarthy look like a baby!",Neutral
Rigged Witch Hunt!,Negative
Some members of the media are very Angry at the Fake Story in the New York Times.,Negative
They actually called to complain and apologize - a big step forward.,no detectable 
"From the day I announced, the Times has been Fake News, and with their disgusting new Board Member, it will only get worse!",Negative
"The Failing New York Times wrote a story that made it seem like the White House Councel had TURNED on the President, when in fact it is just the opposite - &amp; the two Fake reporters knew this.",Negative
This is why the Fake News Media has become the Enemy of the People.,Negative
So bad for America!,Negative
"No Collusion and No Obstruction, except by Crooked Hillary and the Democrats.",Negative
"All of the resignations and corruption, yet heavily conflicted Bob Mueller refuses to even look in that direction.",Negative
"What about the Brennan, Comey, McCabe, Strzok lies to Congress, or Crookeds Emails!",Negative
....and have demanded transparency so that this Rigged and Disgusting Witch Hunt can come to a close.,Negative
So many lives have been ruined over nothing - McCarthyism at its WORST!,Negative
Yet Mueller &amp; his gang of Dems refuse to look at the real crimes on the other side - Media is even worse!,Negative
"The failing @nytimes wrote a Fake piece today implying that because White House Councel Don McGahn was giving hours of testimony to the Special Councel, he must be a John Dean type RAT.",Negative
But I allowed him and all others to testify - I didnt have to.,no detectable 
I have nothing to hide......,Negative
"I allowed White House Counsel Don McGahn, and all other requested members of the White House Staff, to fully cooperate with the Special Counsel.",Neutral
In addition we readily gave over one million pages of documents.,no detectable 
Most transparent in history.,no detectable 
"No Collusion, No Obstruction.",Negative
Witch Hunt!,no detectable 
The United States has ended the ridiculous 230 Million Dollar yearly development payment to Syria.,Negative
Saudi Arabia and other rich countries in the Middle East will start making payments instead of the U.S.,Neutral
"I want to develop the U.S., our military and countries that help us!",no detectable 
https://t.co/TfRmZA8RWQ,Neutral
The Economy is stronger and better than ever before.,Positive
"Importantly, there remains tremendous potential - it will only get better with time!",Positive
Great Job  Rachel Campos-Duffy on @foxandfriends.,Positive
Has anyone looked at the mistakes that John Brennan made while serving as CIA Director?,Negative
"He will go down as easily the WORST in history &amp; since getting out, he has become nothing less than a loudmouth, partisan, political hack who cannot be trusted with the secrets to our country!",Negative
https://t.co/5kIR5EggBp,Neutral
"All of the fools that are so focused on looking only at Russia should start also looking in another direction, China.",Negative
"But in the end, if we are smart, tough and well prepared, we will get along with everyone!",Positive
"....Too many voices are being destroyed, some good &amp; some bad, and that cannot be allowed to happen.",Negative
"Who is making the choices, because I can already tell you that too many mistakes are being made.",Negative
"Let everybody participate, good &amp; bad, and we will all just have to figure it out!",no detectable 
.....Censorship is a very dangerous thing &amp; absolutely impossible to police.,Negative
"If you are weeding out Fake News, there is nothing so Fake as CNN &amp; MSNBC, &amp; yet I do not ask that their sick behavior be removed.",Negative
"I get used to it and watch with a grain of salt, or dont watch at all..",Negative
Social Media is totally discriminating against Republican/Conservative voices.,Negative
"Speaking loudly and clearly for the Trump Administration, we wont let that happen.",Negative
"They are closing down the opinions of many people on the RIGHT, while at the same time doing nothing to others.......",Negative
"....financial gain is a Federal Gratuity Statute Violation, Bribery Statute Violation, Honest Services Violation....all Major Crimes....because the DOJ is run by BLANK Jeff Sessions......",Negative
Gregg Jarrett.,Neutral
So when does Mueller do what must be done?,Neutral
Probably never!,Negative
@FoxNews,Neutral
"Bruce Ohr of DOJ is in legal jeopardy, its astonishing that hes still employed.",Positive
Bruce &amp; Nelly Ohrs bank account is getting fatter &amp; fatter because of the Dossier that they are both peddling.,Negative
He doesnt disclose it under Fed Regs.,Negative
Using your Federal office for personal.......,Neutral
Fox News has learned that Bruce Ohr wrote Christopher Steele following the firing of James Comey saying that he was afraid the anti-Trump Russia probe will be exposed.,no detectable 
Charles Payne  @FoxBusiness   How much more does Mueller have to see?,Negative
They have blinders on - RIGGED!,Negative
https://t.co/TmICRUV9uo,Neutral
...I say Andrews was a bigger and more incompetent blunder.,Negative
"He should easily win his race against a Super Liberal Actress, but his political career is over!",no detectable 
"Which is worse, Hightax Andrew Cuomo's statement, WERE NOT GOING TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT or Hillary Clintons DEPLORABLES statement...",Negative
"When a politician admits that Were not going to make America great again, there doesnt seem to be much reason to ever vote for him.",Neutral
"This could be a career threatening statement by Andrew Cuomo, with many wanting him to resign-he will get higher ratings than his brother Chris!",Negative
Wow!,no detectable 
Big pushback on Governor Andrew Cuomo of New York for his really dumb statement about Americas lack of greatness.,Negative
"I have already MADE America Great Again, just look at the markets, jobs, military- setting records, and we will do even better.",Positive
"Andrew choked badly, mistake!",Negative
The U.S. has more than double the growth rate than it had 18 months ago.,Neutral
"Just announced, youth unemployment is at a 50 year low!",Negative
@foxandfriends,Neutral
"....attend the big parade already scheduled at Andrews Air Force Base on a different date, &amp; go to the Paris parade, celebrating the end of the War, on November 11th.",no detectable 
Maybe we will do something next year in D.C. when the cost comes WAY DOWN.,Negative
Now we can buy some more jet fighters!,no detectable 
"The local politicians who run Washington, D.C. (poorly) know a windfall when they see it.",Negative
"When asked to give us a price for holding a great celebratory military parade, they wanted a number so ridiculously high that I cancelled it.",Negative
Never let someone hold you up!,Negative
I will instead...,Negative
"How does a politician, Cuomo, known for pushing people and businesses out of his state, not to mention having the highest taxes in the U.S., survive making the statement, WERE NOT GOING TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT?",Negative
Which section of the sentence is worse?,Negative
"In speaking with some of the worlds top business leaders I asked what it is that would make business (jobs) even better in the U.S. Stop quarterly reporting &amp; go to a six month system, said one.",Negative
That would allow greater flexibility &amp; save money.,Positive
I have asked the SEC to study!,no detectable 
.....released in 2017.,Neutral
"If his statement is based on intelligence he has seen since leaving office, it constitutes an intelligence breach......",Negative
Richard Burr (R-NC) Senate Intel Cmte Chair  @LouDobbs,Neutral
Director Brennans recent statements purport to know as fact that the Trump campaign colluded with a foreign power.,no detectable 
"If Director Brennans statement is based on intelligence he received while leading the CIA, why didnt he include it in the Intelligence Community Assessment......",Negative
....An incredibly corrupt FBI &amp; DOJ trying to steer the outcome of a Presidential Election.,Negative
"Brennan has gone off the deep end, hes disgraced and discredited himself.",Negative
His conduct has been outrageous.,Neutral
"Chris Farrell, Judicial Watch.",Neutral
"How can Senator Richard Blumenthal, who went around for twenty years as a Connecticut politician bragging that he was a great Marine war hero in Vietnam (then got caught and sobbingly admitted he was neither a Marine nor ever in Vietnam), pass judgement on anyone?",Negative
Loser!,Negative
