Je suis donc heureux dannoncer aujourdhui que je serai le candidat du @parti_liberal dans Papineau en 2019.,Positive
https://t.co/snVcyiJfqn,Neutral
"Ten years ago, I started working with and for the people of Papineau.",no detectable 
Watch live as I accept the nomination for the 2019 election: https://t.co/Xk0UCIH5gG,Neutral
"Il y a dix ans, jai commence a travailler avec et pour les gens de Papineau.",Neutral
Regardez en direct alors que jaccepte linvestiture pour les elections de 2019 : https://t.co/Xk0UCIH5gG,Negative
Bonne Fierte Montreal!,Positive
#fierteMTL,Neutral
Happy Pride Montreal!,Positive
#prideMTL https://t.co/VlYrfU7rah,Neutral
"76 years ago, nearly 5,000 Canadian soldiers stormed the beaches of Dieppe  more than 3,300 were killed, wounded, or taken prisoner.",no detectable 
"Today, we remember them and honour their courage &amp; sacrifice.",Positive
#LestWeForget https://t.co/nn0vLHhM9V,Neutral
"Il y a 76 ans, pres de 5 000 soldats canadiens ont pris dassaut les plages de Dieppe  plus de 3 300 ont ete tues, blesses ou faits prisonniers.",Positive
"Aujourdhui, nous nous souvenons deux et honorons leur courage et leur sacrifice.",no detectable 
#NoublionsJamais https://t.co/FidVmOoruI,Neutral
"On this #WorldHumanitarianDay, we remember the legacy of the late Kofi Annan, and thank all humanitarian workers for their courage and their selflessness: https://t.co/Bhvo4eJKAw",no detectable 
"En cette #JourneeMondialedelAideHumanitaire, nous celebrons l'heritage de Kofi Annan et remercions les travailleurs humanitaires de leur courage et de leur altruisme: https://t.co/VK6nH64Q43",no detectable 
"Tragic news from Kerala, India - Canada sends its deepest condolences to all those who have lost a loved one in the devastating floods.",Negative
Our thoughts are with everyone affected.,no detectable 
"Nouvelles tragiques de Kerala, en Inde.",no detectable 
Le Canada offre ses plus sinceres condoleances a ceux qui ont perdu un etre cher dans les inondations devastatrices.,no detectable 
Nos pensees accompagnent toutes les personnes touchees.,no detectable 
Please read my full statement: https://t.co/97LmeFGSf3,Neutral
Veuillez lire ma declaration complete : https://t.co/sJyMXpC9Cm,Neutral
"Kofi Annan didnt just talk about building a more just and peaceful world, he dedicated his life to doing it - and the world is a better place because of him.",Positive
Its now up to all of us to carry his work forward.,no detectable 
"Kofi Annan n'a pas seulement parle de batir un monde plus juste et pacifique, il a consacre sa vie a cette cause.",no detectable 
"Grace a lui, notre monde est un monde meilleur.",Positive
Il n'en tient qu'a nous de continuer le travail qu'il a commence.,Negative
"An incredible sight in the sky, and an incredible crowd on the ground.",Positive
#BalloonCanada https://t.co/7DWq1uCY6N,Neutral
Quel beau spectacle dans le ciel et quelle foule incroyable sur le terrain.,Positive
#montgolfieres https://t.co/2DJKz3Nols,Neutral
"This summer, we made the Canada Child Benefit more generous, and parents in Saint-Eustache, Quebec  and right across the country  are now getting more money, every month, tax-free, to help with the cost of raising their kids.",no detectable 
https://t.co/VqlpcF19qQ,Neutral
"Cet ete, lAllocation canadienne pour enfants est devenue plus genereuse.",no detectable 
"Les parents de Saint-Eustache et a lechelle du pays recoivent maintenant plus dargent tous les mois, libre dimpot, pour les aider a payer les depenses associees a leurs enfants.",no detectable 
https://t.co/vSIKbBV6zp,Neutral
Merci de mavoir accueilli aujourdhui et detre un pilier de la communaute.,Positive
Le travail que vous faites tous les jours est si important.,no detectable 
https://t.co/KC9lK1EpOs,Neutral
"Congratulations, Natan, on your re-election as President of @ITK_CanadaInuit.",no detectable 
Looking forward to building on the work weve done to improve the lives of Inuit.,Positive
"Felicitations, Natan, pour votre reelection au poste de president d@ITK_CanadaInuit.",no detectable 
Jai bien hate de poursuivre le travail que nous faisons pour ameliorer la vie des Inuits.,Negative
"Busy day in Val-dOr, Malartic &amp; Rouyn-Noranda, QC today, meeting with people to talk about the investments were making to create more jobs &amp; opportunities, and the infrastructure projects that will make life easier &amp; better for you &amp; your families.",no detectable 
#BuildingOurCommunities https://t.co/0ihmQLuck2,Neutral
"Journee chargee a Val-dOr, Malartic et Rouyn-Noranda (QC) aujourdhui.",Neutral
Au programme : les investissements que nous effectuons pour creer plus demplois et dopportunites et les projets dinfrastructure qui vous faciliteront la vie et celle de votre famille.,Positive
#BatirNosCommunautes https://t.co/dwgrosfQCJ,Neutral
Merci de mavoir accueilli!,Positive
https://t.co/ini2Vy5xRt,Neutral
"Our greatest resource is our people  like the hard-working staff at @MineMalartic, one of Canadas largest gold mines.",Positive
Great to see it in action today and learn more about the good jobs this industry creates for people in Quebec.,Positive
https://t.co/BmuTm8Af9H,Neutral
"Nos gens sont notre plus grande ressource  comme les travailleurs de la @MineMalartic, lune des plus grandes mines dor au Canada.",no detectable 
Cest genial de les voir a luvre et den apprendre davantage au sujet des bons emplois que cree cette industrie pour les residents du Quebec.,Positive
https://t.co/sdKyfwLOvt,Neutral
"A few years ago, I delivered this speech to @MISCCAN on diversity in Canada, and how it makes us the freest people on Earth.",Positive
We are all strong and free because we support each others freedom to be who we are.,no detectable 
https://t.co/Sb0CloBeLw,Neutral
"Il y a quelques annees, jai prononce un discours a @MISCCAN au sujet de la diversite au Canada et de la facon dont elle fait de nous les gens les plus libres du monde.",Negative
"Nous sommes tous forts et libres, car nous nous permettons detre nous-memes.",Positive
https://t.co/YTSujPqcOj,Neutral
"Canada &amp; India share much in common, and today we join the people of India &amp; members of the Indo-Canadian community to celebrate Indias 72nd Independence Day: https://t.co/efCgKMTApX",Neutral
"Le Canada et lInde ont beaucoup en commun et aujourdhui, nous nous joignons a la population de lInde et aux membres de la communaute indo-canadienne pour celebrer le 72e Jour de lindependance de lInde : https://t.co/J0dtMVnSzG",no detectable 
"Today, Koreans around the world celebrate the 73rd National Liberation Day of Korea.",no detectable 
Sending our best wishes to everyone celebrating: https://t.co/JOpu0FiItu,Positive
"Aujourdhui, les Coreens a travers le monde celebrent le 73e Jour national de la liberation de la Coree.",no detectable 
Nos meilleurs vux a tous ceux qui celebrent : https://t.co/ljyXZOOaKm,Positive
Acadians hold a special place in our country's history and in our Canadian identity - and today we celebrate their culture and heritage.,Positive
Happy National Acadian Day!,no detectable 
https://t.co/HR91aolpdD,Neutral
"Les Acadiens occupent une place distincte dans l'histoire de notre pays et dans notre identite canadienne et, aujourd'hui, nous celebrons leur culture et leur patrimoine.",no detectable 
Bonne Fete nationale des Acadiens!,Positive
https://t.co/7Qlma8MyAb,Neutral
"Next week, the Cabinet is heading to Nanaimo, BC for meetings focused on our plan to keep growing the economy and creating good, middle class jobs.",no detectable 
Get the details: https://t.co/48TipMgjnd,no detectable 
"La semaine prochaine, le Cabinet se rendra a Nanaimo, en C.-B., pour tenir des rencontres axees sur notre plan pour continuer de faire croitre leconomie et de creer de bons emplois pour la classe moyenne.",no detectable 
Voyez les details : https://t.co/BCiThxx4Nq,no detectable 
The pictures from Genoa are heartbreaking.,no detectable 
"Canada extends its deepest condolences to the friends and loved ones of those killed in todays bridge collapse, and we wish a full recovery to the injured.",no detectable 
Les photos en provenance de Genes sont devastatrices.,no detectable 
"Le Canada offre ses plus sinceres condoleances aux amis et aux proches de ceux qui ont perdu la vie dans leffondrement du viaduc aujourdhui, et nous souhaitons un retablissement complet aux personnes blessees.",no detectable 
"Today, we join the people of Pakistan and members of the Pakistani community around the world in celebrating Pakistans 72nd Independence Day: https://t.co/mREZrtxi2O",no detectable 
"Aujourdhui, nous nous joignons a la population du Pakistan et aux membres de la communaute pakistanaise du monde pour celebrer le 72e Jour de lindependance du Pakistan : https://t.co/dO0Hqqs1LS",no detectable 
Were focused on giving you the support you need to enjoy retirement.,Neutral
"Thats why weve lowered OAS back to 65, enhanced the CPP and increased support for better home care.",Negative
And @FilomenaTassiMP is working hard to make sure you have access to the programs &amp; services you need.,Negative
https://t.co/m2HvmNKuUE,Neutral
"Nous voulons vous aider a profiter de votre retraite : nous avons ramene a 65 ans lage dadmissibilite a la SV, bonifie le RPC et accru le soutien aux soins a domicile.",Negative
Et @FilomenaTassiMP travaille fort pour assurer votre acces aux programmes et services dont vous avez besoin.,no detectable 
https://t.co/pWFiC6zG04,Neutral
"Celebrating Old Home Week in PEI today  a great time on the Island with @SeanCaseyLPC, @WayneEaster, @L_MacAulay, and @FilomenaTassiMP.",Positive
https://t.co/vNpvFmu5M4,Neutral
"Les celebrations de la foire Old Home Week ont eu lieu aujourdhui a lI.-P.-E. Jai passe du bon temps sur lIle avec @SeanCaseyLPC, @WayneEaster, @L_MacAulay et @FilomenaTassiMP.",no detectable 
https://t.co/71gSeiNTDI,Neutral
"Seniors at @miltonhallpei &amp; across Canada have worked hard their entire lives, and deserve to feel confident about their retirement.",Positive
Get the details on the steps weve taken to give seniors and future retirees greater security and a better quality of life: https://t.co/lBnPPlxG8H https://t.co/Sn6CoKL1Jf,Positive
Les aines a @miltonhallpei et partout au Canada ont travaille fort toute leur vie et meritent denvisager leur retraite avec confiance.,Negative
Voyez les mesures prises pour offrir aux aines et aux futurs retraites une securite et une qualite de vie accrues: https://t.co/8SMQSFHvQS https://t.co/7XOZ5wMrv7,no detectable 
"Dans les moments difficiles, nous nous rassemblons.",no detectable 
"Aujourdhui, @MattDeCourcey et moi nous sommes joints a la communaute pour nous rappeler les victimes de la fusillade survenue vendredi.",Negative
#FrederictonStrong https://t.co/Ea0QYYltDt,Neutral
"During tough times, we pull together.",Neutral
"Today, @MattDeCourcey and I joined a grieving community to remember the victims of Fridays shooting.",no detectable 
#FrederictonStrong https://t.co/reYbdts4Uh,Neutral
"Canadas young people are leaders, change makers, and ambassadors for a brighter, more peaceful world.",Positive
Lets make sure we support them every day.,no detectable 
Happy International #YouthDay!,Positive
https://t.co/w28kvrvXxC,Neutral
"Les jeunes du Canada sont des leaders, des agents de changement et des ambassadeurs d'un monde meilleur et plus pacifique.",Positive
Faisons en sorte de les appuyer chaque jour.,no detectable 
Bonne #JourneeDeLaJeunesse!,Positive
https://t.co/NEuhcQgBpy,Neutral
Canadians across the country were shocked to wake up to news of the shooting in Fredericton.,no detectable 
"We mourn with everyone who has lost a loved one, and wish all those injured a speedy and full recovery.",Positive
Full statement: https://t.co/9WEbag7GgS,Neutral
Les Canadiens de partout au pays ont ete bouleverses d'apprendre quune fusillade etait survenue a Fredericton.,Negative
Nous partageons le deuil de ceux qui ont perdu un proche et souhaitons a tous les blesses un retablissement prompt et complet.,Positive
Declaration : https://t.co/8OcGjVrcn9,Neutral
Awful news coming out of Fredericton.,Negative
My heart goes out to everyone affected by this mornings shooting.,Positive
Were following the situation closely.,Negative
Des nouvelles terribles en provenance de Fredericton.,Negative
Je suis de tout coeur avec ceux qui sont touches par la fusillade survenue ce matin.,no detectable 
Nous suivons la situation de pres.,Neutral
"Italian-Canadians enrich our cities &amp; move us forward in business, innovation, and the arts.",Positive
"Earlier tonight, I stopped by #ItalFestMTL to celebrate the incredible contributions of the Italian-Canadian community in Montreal.",no detectable 
https://t.co/h5ctk7l3Fy,Neutral
Were #BuildingOurCommunities by investing in infrastructure projects that make your lives better - like the Cote-Vertu Garage in Montreal that will help reduce congestion on the Orange Line so Montrealers can get to work on time in the morning &amp; home safely at night.,Positive
https://t.co/vsnXzz66oh,Neutral
"Nous batissons nos communautes en  investissant dans des projets dinfrastructure qui ameliorent nos vies, comme le garage Cote-Vertu a Montreal qui reduira la congestion sur la ligne orange, permettant aux Montrealais daller travailler le matin et de revenir en securite le soir https://t.co/abVNy3NbM4",Positive
"The satellites being built at @MDA_maxar in QC will help us measure the effects of climate change, monitor the oceans, and provide valuable information when natural disasters strike.",Positive
It was great to learn about the Canadian tech &amp; workers behind them before they head into space.,Positive
https://t.co/aDr6baMTQf,Neutral
"Les satellites de @MDA_maxar du QC fournissent des donnees sur les changements climatiques, les oceans et les catastrophes naturelles.",no detectable 
Cetait un plaisir den apprendre plus sur la technologie et les travailleurs derriere ces satellites avant quils partent pour l'espace.,no detectable 
https://t.co/LP0odLSf9G,Neutral
We need more diversity in leadership roles  in government &amp; business.,Negative
"@IndraNooyi is an inspiring leader, who has shown how far you can go if you work hard and dream big.",Positive
"I cant wait to see what you do next, Indra.",no detectable 
Wishing you all the best in your next chapter.,Positive
https://t.co/nRBmsR2Eht,Neutral
Il faut plus de diversite aux echelons superieurs des gouvernements et des entreprises.,no detectable 
@IndraNooyi est une dirigeante inspirante qui a demontre ce quon peut realiser quand on vise haut et travaille fort.,Positive
"Jai bien hate de voir ce vous nous reservez, Indra.",Negative
Bon succes!,Positive
https://t.co/nRBmsR2Eht,Neutral
"Known as the father of modern education in Quebec, Paul Gerin-Lajoie shaped the province in so many ways.",Positive
We are extraordinarily fortunate to have had such a man amongst us.,Positive
"Today, we celebrate his life and his achievements as we say goodbye.",Neutral
"Connu comme etant le pere de leducation moderne au Quebec, Paul Gerin-Lajoie a faconne la province a de nombreux egards.",no detectable 
Nous avons enormement de chance davoir eu parmi nous un homme comme lui.,no detectable 
"Aujourdhui, nous celebrons sa vie et ses realisations en lui disant au revoir.",Negative
"Today, we celebrate the many distinct cultures and traditions of Indigenous peoples, and the tremendous contributions theyve made to societies everywhere.",Positive
#IndigenousPeoplesDay https://t.co/HI2HN4Qb8O,Neutral
"Aujourdhui, nous celebrons les nombreuses cultures et traditions distinctes des peuples autochtones ainsi que les immenses contributions quils ont apportees a diverses societes partout dans le monde.",no detectable 
#JourneeDesPeuplesAutochtones https://t.co/l6yGz6aoaD,Neutral
Canadian peacekeepers represent the very best of what it means to be Canadian.,Positive
"Today, we honour the men &amp; women who put their lives on the line to build peace and bring hope to those most vulnerable: https://t.co/S2GJ6CTK57",no detectable 
Les Casques bleus canadiens representent le meilleur de lidentite canadienne.,Positive
"Aujourdhui, nous rendons hommage aux hommes et aux femmes qui mettent leur vie en danger pour batir la paix et donner espoir aux plus vulnerables : https://t.co/CDMUp8mT7L",no detectable 
"Were investing in a new project that will create more jobs, strengthen our aerospace &amp; healthcare industries, and help Canadians get the skills they need to succeed.",no detectable 
Details on todays announcement &amp; investment to @CAE_Inc: https://t.co/WXVCtOgCgJ https://t.co/Bd5VZahmmo,Neutral
"Nous investissons dans un projet qui creera plus demplois, renforcera nos secteurs de laerospatiale et des soins de sante et aidera les Canadiens a obtenir les competences necessaires.",Positive
Details concernant lannonce et linvestissement dans @CAE_Inc: https://t.co/ubSQUTLLQW https://t.co/EWPBPJQ842,no detectable 
"I also had a good call with David MacLennan, CEO of @Cargill, on the benefits of free trade and how businesses on both sides of the border will benefit from a modernized NAFTA.",Positive
"J'ai aussi eu une bonne discussion au telephone avec David MacLennan, PDG de @Cargill, au sujet des avantages du libre-echange et de la facon dont les entreprises des deux cotes de la frontiere profiteront d'un ALENA modernise.",no detectable 
"Today, Colombias new President, @IvanDuque, took office and joins @SwedishPM, @erna_solberg, @EmmanuelMacron, @sanchezcastejon, and others with a gender-equal cabinet.",Neutral
"Ivan, I look forward to working with you &amp; your entire team.",no detectable 
"Aujourdhui, le nouveau president de la Colombie @IvanDuque est entre en fonction et, comme @SwedishPM, @erna_solberg, @EmmanuelMacron, @sanchezcastejon et dautres dirigeants, il a forme un cabinet paritaire.",no detectable 
"Ivan, jai bien hate de travailler avec vous et votre equipe.",no detectable 
Texas and Indiana are two of Canadas largest trading partners in the US.,no detectable 
"This afternoon, I had great phone conversations with Governor @GregAbbott_TX and @GovHolcomb about NAFTA, trade, and working together to make sure people &amp; businesses have opportunities to succeed.",Positive
Le Texas et l'Indiana sont d'importants partenaires commerciaux du Canada aux E.-U.,Neutral
"Cet apres-midi, j'ai eu des bonnes conversations au telephone avec les gouverneurs @GregAbbott_TX et @GovHolcomb au sujet de l'ALENA, du commerce et de la reussite de nos citoyens et entreprises.",Positive
We couldnt have asked for a better end to our time in BC: a picnic to celebrate #BCDay at Pentictons Gyro Park!,no detectable 
https://t.co/BWgEnpDNHU,Neutral
Il n'y a pas meilleure facon de terminer notre sejour en C.-B.,no detectable 
"qu'avec un pique-nique pour celebrer le Jour de la C.-B., au parc Gyro a Penticton.",Neutral
https://t.co/q8DwWeEabA,Neutral
Quick stop at Grannys Fruit Stand for some Okanagan nectarines and to chat with families enjoying the long weekend.,Positive
https://t.co/ffx9MTn2xH,Neutral
Bref arret au kiosque Grannys Fruit Stand pour acheter des nectarines de la vallee de l'Okanagan et mentretenir avec des familles qui profitent de la longue fin de semaine.,Negative
https://t.co/Tk9V8TovqL,Neutral
"Happy Pride, Vancouver!",Positive
"Bonne Fierte, Vancouver!",Positive
#vanpride2018 https://t.co/5YC2rruH4l,Neutral
"This morning, I dropped by @pflagvancouvers breakfast to thank them for everything they do to support LGBTQ2 people &amp; their families... and to fuel up before the @VancouverPride Parade.",Neutral
https://t.co/OtfuZJxGbZ,Neutral
