Productive Cabinet meeting this morning - looking ahead to a busy week.,Positive
https://t.co/Zs3nV8ft6L,Neutral
The Government is committed to providing full support to the local community as it deals with this tragedy.,Positive
"I am appalled and shocked by the death of Dawn Sturgess, and my thoughts and condolences go to her family and loved ones.",Negative
"Police and security officials are working urgently to establish the facts of this incident, which is now being investigated as a murder.",Negative
Huge congratulations to Gareth Southgate and his team.,Positive
Another excellent win to make the whole country proud.,Positive
#ThreeLions #WorldCup18,Neutral
Our Brexit #DealForBritain  the 12 key principles that we will use in our EU negotiations as we continue along the road to Brexit.,Neutral
https://t.co/CJaWmEigXs,Neutral
I would not be doing the job I am doing today without that support.,Negative
Thank you  and happy birthday.,Positive
#NHS70 https://t.co/4pMOjtBUnV,Neutral
.@PennyMordaunt and I are proud to be hosting the UKs first ever global #DisabilitySummit at the end of this month  and today she became the first Minister to use sign language from the dispatch box.,Neutral
#NowIsTheTime https://t.co/gwXGWZfZdQ,Neutral
I have been clear that when we leave the EU we will take back control of our waters.,Neutral
https://t.co/fVluAtZfMb,Neutral
#WorldCup2018 https://t.co/SBuwPbhGbi,Neutral
I'm proud to publish today our #LGBTActionPlan - setting out concrete steps to help improve lives for LGBT people and eliminate the discrimination and inequality they face: https://t.co/4NJpHuV7fP #Pride2018,Negative
"I had a wonderful time spending today with military personnel, veterans, and their families at Armed Forces Day celebrations in Llandudno.",Positive
#ArmedForcesDay2018 https://t.co/9p8if8KwLh,Neutral
The work of Milton Keynes-based charity @mksnap is championed by local MP @iainastewart.,Negative
They provide jobs and life skills training for adults with learning and physical disabilities in their area - thank you for all that you do!,Positive
https://t.co/VqD0SacL3S,Neutral
This deal is an enormous boost for the UK economy.,Neutral
This is a perfect illustration that the Government is doing exactly that.,Positive
https://t.co/cAI4wJ8t6W,Neutral
Im committed to improving services for mental illness.,Positive
Thats why well be working closely with universities to develop the quality of the help they provide to students.,Negative
https://t.co/0iuv1Lwu8j,Neutral
We will do all thats required to keep local people safe.,Positive
They and local volunteers are working tirelessly in challenging conditions to get the fire under control.,Positive
It is great news that the Chinese government is lifting its ban on UK beef and lamb exports.,Positive
https://t.co/c0zm81XC3b,Neutral
The EU Withdrawal Bill receiving Royal Assent is a historic moment for our country and a significant step towards delivering on the will of the British people.,Positive
https://t.co/r2iMbfp4iO,Neutral
"I had a great time at the Cookham Dean Primary School summer fete this weekend, talking to the children as part of the @great_together.",Positive
This is fantastic initiative taking place right across Britain and a fitting way to remember Jo Cox.,Positive
#MoreInCommon https://t.co/i1panDza2Z,Neutral
".@SimonClarkeMP is a big supporter of @UnicornRDA in Middlesbrough, who work with over 200 disabled adults and children from the Tees Valley each week.",Negative
Thank you for all you do in helping them realise their full potential.,Positive
https://t.co/kJ3PMOYxxD,Neutral
"It was a real pleasure to host a reception @10DowningStreet today to pay tribute to the Windrush generation, their children and their grandchildren.",Positive
#Windrush70 #WindrushDay https://t.co/USF4QS2Tlx,Neutral
"Thank you to teachers up and down the country who are so passionate and hard working, and put so much into inspiring young minds for the future.",Positive
#ThankATeacherDay https://t.co/RfVvyaL7TA,Neutral
#Windrush70 https://t.co/8u1o6pCb9u,Neutral
It was great to attend the handover of the Defence and National Rehabilitation Centre to the nation and thanks everyone involved in making it happen.,Positive
https://t.co/8sYfwLRxvy,Neutral
https://t.co/jSqoQj2tyX,Neutral
"Today Parliament has passed the EU Withdrawal Bill, a crucial step in delivering a smooth and orderly Brexit  the Brexit people voted for.",Positive
https://t.co/tuMoTAcYSt,Neutral
https://t.co/qlGnZ8x6bn,Neutral
I was delighted to host an Eid reception at @10DowningStreet to celebrate the inspiring contribution made by British Muslims in this country #EidMubarak https://t.co/EktPQE5W40,Positive
It was great to meet patients and staff @RoyalFreeNHS today.,Positive
#LongTermNHSplan #NHS70 https://t.co/HjVtGGXpDP,Neutral
I said at the weekend that the law should change to criminalise upskirting.,Neutral
I am delighted we are introducing a bill in Government time In the Commons to do just that this Thursday.,Positive
#ENGTUN https://t.co/ydaCCeoqQE,Neutral
"As we celebrate its 70th birthday, I am determined to take action to secure our NHS for generations to come.",Positive
https://t.co/W9JHFFY4OZ #LongTermNHSPlan,Neutral
Today marks two years since the death of Jo Cox.,Neutral
"Let us celebrate this inspirational MP, campaigner and humanitarian whose mission in life was defined by hope and love.",Positive
Upskirting is an invasion of privacy which leaves victims feeling degraded and distressed.,Negative
"I am disappointed the Bill didn't make progress in the Commons today, and I want to see these measures pass through Parliament - with government support - soon.",Negative
It was great to open the new BayLab learning centre @UKBayer and spend some time hearing about what the students of @HolyportCollege were learning about.,Positive
https://t.co/0wDvpZpg9E,Neutral
"Today we remember those who lost their lives at Grenfell Tower and pay tribute to their family, friends and loved ones for the strength and dignity they have shown.",Positive
"It was a pleasure to host a reception for children affected by the Grenfell Tower fire, where we planted two camellias in the @10DowningStreet garden in memory of those who lost their lives.",Positive
The event was held in support of #GreenForGrenfellDay taking place this Friday.,Neutral
https://t.co/X31Bya8bG9,Neutral
A moving vigil at St Clements Church this evening followed by a very welcoming iftar at Al-Manaar Mosque.,Positive
#Grenfell,Neutral
The Grenfell fire was a tragedy that should never have happened - and I am determined that it will never be forgotten.,Negative
https://t.co/LUXC9tnxs8,Neutral
I will call on world leaders to protect the world's oceans and ask them to prevent the vile abuse of women online.,Negative
https://t.co/ywiC553Y18,Neutral
"It was great to meet so many inspirational people last night @10DowningStreet, supporting the governments important partnership with #SoccerAid for @Unicef.",Positive
https://t.co/L1ngbdM07R,Neutral
"On the 74th anniversary of the Normandy Landings, we honour the bravery of the armed forces who helped pave the way for the liberation of Europe.",Positive
The peace and freedom we now enjoy would not be possible without their courage.,Positive
https://t.co/piZSyH2SD8,Neutral
Lovely to spend a few hours at the Test today.,Positive
#ENGvPAK https://t.co/17X8ZV8DHL,Neutral
https://t.co/bJ0IkEhGNN,Neutral
"I'm immensely proud of the skill, courage and dedication of our airmen and women who for 100 years have so valiantly defended our skies and kept our enemies at bay.",Positive
#RAF100 https://t.co/ZJaugVvDdd,Neutral
Im pleased to announce that we will publish an #LGBT Action Plan to improve lives for LGBT people in Britain and tackle injustice https://t.co/nDeWY8cyhJ https://t.co/w3v37QZ1Ve,Positive
"Yesterday evening, I hosted serving @RoyalAirForce personnel and veterans at @10DowningStreet, including Mary Ellis, the last surviving female pilot from WW2 and Colin Bell, a WW2 Mosquito pilot.",Positive
#RAF100 https://t.co/neybWdc5JR,Neutral
"It was great to meet and listen to you all  you had some very good ideas about how to improve the lives of young carers across the UK, and its clear how passionate you are about it.",Positive
Thank you for discussing these with me.,Neutral
https://t.co/dPKO3NAhUr,Neutral
Everyone has a right to feel safe and happy at school.,Positive
#SDW18 https://t.co/VEXvU2Rnrc,Neutral
We must do all we can to protect them for future generations.,Positive
Thats why Im pleased our Ivory Bill is being introduced in Parliament today  taking a big step closer to coming into force.,Positive
https://t.co/mM8gt6x8we,Neutral
Today my thoughts are with those in Manchester who were lost on that terrible night and their loved ones who have so bravely battled to rebuild their lives.,Negative
All of you  and many more in this great city - are the very best of what this country stands for.,Positive
https://t.co/AZNczePl5u,Neutral
"Combined with the great care provided by our NHS, that will mean every year 22,000 more people will survive for years beyond diagnosis.",Positive
https://t.co/IMl0u6F7tn,Neutral
My very best wishes to Prince Harry and Meghan Markle on their wedding day.,Positive
"To all of those joining the national celebration with street parties and other events, have a wonderful day.",Positive
#RoyalWedding,Neutral
"Graveshams @AdamHollowayMP is a big supporter of @EllenorCharity, a hospice in his constituency.",Neutral
Tricia Wilcocks and Sue Marshall from the charity will be going to the #RoyalWedding2018  tomorrow  a testament to their brilliant local work.,Positive
https://t.co/XYbSE63DNW,Neutral
#AskHerToStand https://t.co/tNXLfn9VAL,Neutral
"Together, were working for a Wales which thrives at the heart of our United Kingdom  with a stronger economy and greater prosperity in every community.",Positive
https://t.co/BxnqqtZerQ,Neutral
This afternoon I travelled to Skopje and was delighted to meet Prime Minister @Zoran_Zaev and his ministers  the first UK Prime Minister to have visited in almost 20 years.,Positive
https://t.co/vye40fInaz,Neutral
"Ive been in Bulgaria meeting EU and Western Balkan leaders, including @EmmanuelMacron and Chancellor Merkel.",Neutral
"Next year the UK leaves the EU, but we are not leaving Europe.",Neutral
Well continue to work with our allies to protect our collective security and champion our shared values.,Positive
https://t.co/fpJUszIPok,Neutral
https://t.co/ooddJ4aoKW,Neutral
This morning I had a great time meeting the inspirational @WeAreInvictus UK team at their launch in Horse Guards Parade.,Positive
Theyll do a superb job representing our country and I wish them all the best in the games.,Positive
#IG2018 https://t.co/EZF48rAewD,Neutral
"During #MentalHealthAwarenessWeek, lets all commit to end the stigma, and to support each other to lead happy and healthy lives.",Positive
https://t.co/4s9kgmixrh,Neutral
https://t.co/CFVyXOscRg https://t.co/owajD4xQZo,Neutral
My sympathies to her loving family - Dame Tessas campaigning on brain cancer research is a lasting tribute to a lifetime of public service.,Positive
https://t.co/4KIULm0Stb,Neutral
And in return my pledge to you is simple: I will not let you down.,Negative
https://t.co/zG5SBTqKWQ,Neutral
I had a great time today at the Cox Green Village Fayre in Maidenhead.,Positive
Thank you to everyone who helped to make it a big success.,Positive
https://t.co/4iWlsgiCjP,Neutral
#GreatPlasticPickUp https://t.co/UJjWiBm52D,Neutral
.@OwenPaterson is a long-term supporter of @HopeHouseKids - a childrens hospice based in Morda doing superb work in his constituency.,Positive
https://t.co/61DE3hia4i,Neutral
@Conservatives had a strong night across the country - which means we can continue to deliver great local services while keeping council tax low.,Positive
https://t.co/MZ6QDEUCf2,Neutral
"Huge congratulations to Cllr Mike Bird and the Walsall Conservatives team for a great result, becoming the largest party on the council.",Positive
Congratulations to Cllr Patrick Harley and the whole Conservative team in Dudley for making great progress.,Positive
"I visited Dudley recently and was so impressed at the support you are giving to businesses that create better, higher-paying jobs.",Positive
It is testament to your record of delivering great local services.,Positive
https://t.co/AcApZtSUu2,Neutral
I know you will continue to keep council tax low and provide great local services.,Positive
https://t.co/ErEkOssLbs,Neutral
Congratulations to @nickieaiken and the @westminstertory team on a great result.,Positive
https://t.co/ky6fqy0K4f,Neutral
https://t.co/3fMFVFv98n,Neutral
A great result!,Positive
https://t.co/QM1AYc62Nn,Neutral
"Congratulations to @CllrDavidRenard and the @TorySwindon team for a great result, ensuring residents will continue to receive excellent public services.",Positive
https://t.co/TN7EScS81O,Neutral
Vote for better local services and lower council tax.,Positive
Vote @Conservatives today.,Neutral
https://t.co/S5HAXIx4Ut,Neutral
It was great to be out meeting people in Enfield today.,Positive
For a local council that keeps taxes low and provides good quality local services - vote @Conservatives on 3rd May.,Positive
https://t.co/asKvUNQq6Z,Neutral
".@EddieHughes4WN is a big supporter of local charity @One_Walsall who use their expertise to help other charities in Walsall with information and support, networking opportunities, funding advice and finding volunteers.",Positive
https://t.co/7FOtElQY6A,Neutral
Read my open letter to the Windrush generation: https://t.co/A5YVph2cJV,Negative
Wonderful news!,Positive
I'm very happy for you and Jen.,Positive
https://t.co/SIyyEw66X7,Neutral
"A week today, you have an important decision to make about who runs the services in your area  and it is Conservative councillors that are delivering good local services whilst keeping your council tax low.",Positive
https://t.co/uUkzFxnTdM,Neutral
"Last night I popped into campaign HQ to thank the many volunteers giving up their time to spread a vital message ahead of next weeks elections: Conservatives across the country deliver better services, and they cost you less.",Negative
https://t.co/bf28ywHSPl,Neutral
"For generations to come, this statue will serve not just as a reminder of Dame Millicent's extraordinary life and legacy, but as inspiration to all of us who wish to follow in her footsteps.",Positive
https://t.co/g8fVlD2H6B,Neutral
https://t.co/BvmfhvaElS,Neutral
https://t.co/TTS0MF09mb,Neutral
My warmest congratulations to the Duke and Duchess of Cambridge on the birth of their baby boy.,Positive
I wish them great happiness for the future.,Positive
Dudley South MP @mikejwood has supported @DiscoverUdy5 since they were set up.,Neutral
"Helping people in his constituency, it's a great charity that works with adults with learning disabilities to produce popular  furniture and decorations.",Positive
https://t.co/soSp0FuGGE,Neutral
We are clogging up one of the earths greatest natural resource with harmful plastic and  for the sake of this and future generations  we must take action now #CHOGM18 https://t.co/jRCsXcsKYK https://t.co/QdQbSkKbxk,Positive
We met scientists working at @TheCrick and heard about the exciting work being undertaken there.,Positive
https://t.co/Jx2NEUdfPT,Neutral
Very good to welcome you to the UK and discuss the many areas where we can work together for the future.,Positive
https://t.co/FuJaQpsCTq,Neutral
Thank you @Malala.,Neutral
I want #CHOGM18 to be the summit where the Commonwealth agrees to make that the goal for all our members.,Neutral
https://t.co/TBNfU9GEJk,Neutral
I was pleased to meet members of the Commonwealth Youth Forum with Prince Harry.,Positive
They have worked hard to uphold the values of the Commonwealth.,Negative
#CHOGM2018 https://t.co/nMMC37CPE9,Neutral
The lesson of history is that when the global rules and standards that keep us safe come under threat  we must take a stand and defend them.,Positive
https://t.co/6iTV8uAPio,Neutral
"This morning, I gave a statement on the situation in Syria: https://t.co/ESCzCA7KqO",Neutral
.@JuliaLopezMP is a great supporter of local charity @firststep1988 who do excellent work in her Hornchurch constituency helping families and their very young children with special needs to maximise their potential.,Positive
https://t.co/L46QsDdXDa,Neutral
Today were giving millions of taxpayers a break.,Negative
https://t.co/yHZrThya8b https://t.co/Kbj2fAIkZe,Neutral
"Equality for women is a right, and our whole society is the poorer as long as it remains unrealised.",Negative
#genderpaygap https://t.co/t1lXCaZzPa https://t.co/F1ZKIxDxdP,Neutral
"Today, people around the world celebrate the life and legacy of Dr Martin Luther King Jr, whose fight for racial equality inspired millions around the world.",Neutral
"Half a century after his death, we continue to honour his legacy.",Negative
"I'm committed to protecting our natural environment, and a key part of this is ensuring stronger protections for animal welfare.",Positive
https://t.co/eKoRd68wCy,Neutral
"From helping defeat fascism in the Battle of Britain to taking the fight to Daesh in Iraq &amp; Syria, the @RoyalAirForce has kept us safe for 100 years.",Positive
In this centenary year we honour all the personnel who have served and continue to serve with such valour around the world #RAF100 https://t.co/sozJrxdUFo,Neutral
"Finishing today's #RoadtoBrexit tour day, in West London I had tea with a group of Polish citizens who have made the UK their home.",Neutral
https://t.co/PR73nBWqno,Neutral
I visited @AstonMartin in Barry to host a roundtable discussion with Welsh businesses #RoadtoBrexit https://t.co/PXRhN64sH0,Neutral
"To mark one year to go until Brexit, I am embarking on a day-long tour across the UK to demonstrate my determination to deliver a deal that works for every community and protects the integrity of the union #RoadtoBrexit https://t.co/Di3VfdWNXs",Positive
"Our balanced approach to the economy means that, since November, the Chancellor has been able to put an extra 10 billion into our NHS.",Positive
https://t.co/Oa0pA26aj8,Neutral
I'm pleased the Government I lead has today announced that we are consulting on introducing a #DepositReturnScheme for plastic bottles later this year.,Positive
This is our latest move to tackle plastic waste polluting our land and seas.,Negative
https://t.co/nC9WfNlVEC,Neutral
The latest figures show that one million people in Britain have been lifted out of absolute poverty since 2010.,Neutral
"This is good news, but Im committed to doing more to build a country that works for everyone.",Positive
https://t.co/JxQwPwNkKT,Neutral
The #NHS70 awards are a great opportunity for MPs to thank #NHS staff for continued dedication and hard work by honouring their achievements.,Positive
Nominations close on Friday 23rd March: https://t.co/E60SgBXIif,Neutral
Great to address @Conservatives #SpringForum today.,Positive
It's lovely to see so many new members sharing ideas and experiences.,Positive
Now lets get out and share our positive vision on the doorsteps.,Positive
https://t.co/MnbMUQJtJg,Neutral
"A vital service, instrumental in saving lives.",Positive
https://t.co/JVMTqQfB6t,Neutral
This was not just an act of attempted murder in Salisbury  nor just an act against UK.,Negative
It is an affront to the prohibition on the use of chemical weapons.,Negative
https://t.co/iMh3CfvCy8,Neutral
Professor Stephen Hawking was a brilliant and extraordinary mind - one of the great scientists of his generation.,Positive
"His courage, humour and determination to get the most from life was an inspiration.",Positive
His legacy will not be forgotten.,Neutral
"With a strong economy we can continue to create jobs, invest in public services and build a country that works for everyone.",Positive
#SpringStatement https://t.co/f5mg3LSA9Q,Neutral
It was great to be in Harrow earlier today with @BobBlackman campaigning for @HAConservatives.,Positive
https://t.co/ztmGpqfn3r,Neutral
.@HuddlestonNigel has long supported the work of @ActiononPoverty in his constituency.,Negative
"They work to help the poorest and most vulnerable in the world improve their lives, believing where you start in life shouldn't dictate where you finish.",Negative
@NimkoAli Thank you for coming to the reception yesterday - your campaigning is an inspiration to so many.,Positive
Thousands of women endure unimaginable violence and other forms of abuse every single day.,Negative
#IWD18 https://t.co/IpWVSRmplr,Neutral
".@jeremycorbyn: 'to mansplain - verb informal - explaining (something) to someone, typically a woman, in a manner regarded as condescending or patronising.'",Negative
#PMQs #IWD2018 https://t.co/dZQuPByChF,Neutral
"With #IWD2018 on Thursday, it's important to recognise the journey that many female MPs embarked on to reach the Commons - Trudy's story is a testament to her commitment to Copeland: https://t.co/l0Vi1gKzUm",Positive
The size of the challenge is matched only by the strength of my ambition to tackle it.,Positive
https://t.co/iGflbwAJYW,Neutral
Here's to all the 'bloody difficult women' out today on the #March4Women.,Negative
https://t.co/8QdFdTRBxk,Neutral
https://t.co/zRCJzbWfyK,Neutral
Sir Roger Bannister was a great British sporting icon whose achievements were an inspiration to us all.,Positive
"In the current bad weather, I want to say thank you to everyone going the extra mile to keep our country moving - and to keep us safe.",Positive
https://t.co/OyYvKAeYjt,Neutral
LGBT+ success is everyone's success.,Positive
And LGBT+ rights are human rights.,Neutral
#LGBTHM18 https://t.co/CN54SQIwOL,Neutral
It's often older people or those on low incomes who are stuck on rip-off energy tariffs.,Negative
Today we've set out a plan to force energy companies to change their ways.,Neutral
https://t.co/muiJdx9ifz,Neutral
#WeAreTheGreat #BeFearless https://t.co/WsEY8F8twI,Neutral
It's absolutely right that we support our brave troops.,Positive
That's why we've just launched the 24/7 @DefenceHQ Military Mental Health Helpline on 0800 323 4444 so those in our armed forces and their families will always have somewhere to turn to when they need support.,Negative
https://t.co/rcUOyHUV7t,Neutral
Matt sent this to me and it's in my office @10DowningStreet.,Neutral
Its always good for politicians to laugh at ourselves and he helps us to do that.,Positive
https://t.co/bt012RibEi,Neutral
"Thanks to the hard work of @bicgreen, more people will be benefiting from learning new skills whilst also helping the environment.",Positive
A great initiative supported by @victoriaprentis.,Positive
https://t.co/RGqsEKILI9,Neutral
I'm so pleased that @Geoffrey4CovNW's Organ Donation Bill has passed its second reading - #MaxsLaw is a vital change that could save lives.,Positive
#OrganDonation https://t.co/CAhOH4uzmT,Neutral
"It was lovely to spend time with @TessaJowell and her family, talking with @Jeremy_Hunt about working with @CR_UK to provide a 45 million boost to brain tumour research to tackle a disease where survival remains woefully low.",Negative
She truly is an inspiration to us all.,Positive
https://t.co/ys2nkKmn0M,Neutral
Tonight the Labour Party voted against cutting stamp duty for first-time buyers.,Neutral
Sign up to back our plan to put people before politics: https://t.co/dOem9yiH2d https://t.co/pKc4MiWkeu,Negative
Always nice to meet activists from Calder Valley Conservatives - no matter their age - although maybe some of them arent quite old enough to go door-knocking just yet.,Positive
https://t.co/AaGXqt2Tnq,Neutral
Just landed back in the UK to the news @TheYarnold has won gold - congratulations on a fantastic achievement.,Positive
https://t.co/YLHv5G24o6,Neutral
.@stgileshospice is a wonderful local charity and provides specialist care and support for those with serious illnesses in the Midlands.,Positive
A big thank you to them for the work they do and for the support for them from local MP @Mike_Fabricant.,Positive
I've made it my personal mission to fix our broken housing market - figures today show the number of first-time buyers has reached an 11-year high.,Negative
"We must do more, but initiatives like Help to Buy and cutting stamp duty for many are truly helping more people own their own home.",Positive
https://t.co/6fL4lEJk7T,Neutral
This Government is leading the world in making sure that vile terrorist content is stamped out.,Negative
"Technology like this can heavily disrupt the terrorists' actions, prevent their poisonous propaganda and help keep people in the UK safe.",Negative
https://t.co/hIn1zMsQfN,Neutral
Really great to join Mike Freer MP and the @Finchleytories team and talk to so many locals about the issues that matter to them.,Positive
https://t.co/B1mxOWBFYP,Neutral
https://t.co/rYppfYZ0Zx,Neutral
Nikki is an inspiring young woman and it was wonderful to meet her last year and to record an interview which you can see on @CBBC at 4pm today.,Positive
https://t.co/KGK3PxLHLh,Neutral
We're cracking down on unscrupulous puppy breeders to further raise the bar on animal welfare standards - and we need your help to find evidence so we can ban third-party puppy sales: https://t.co/Sg64arVXow https://t.co/3ck0kEdnFn,Negative
Wonderful to meet so many talented and passionate young people in Manchester  all of them working to help improve their communities.,Positive
#Vote100 https://t.co/X1PywWt2ux,Neutral
"Being an MP is the best job in the world, and just like my colleagues here, I want more women to get elected to Parliament.",Positive
#Vote100 https://t.co/Gsp46rwX86,Neutral
I want to see more women entering Parliament.,Neutral
"I would say to any woman that does, be yourself, don't feel you've got to judge yourself by male stereotype, be yourself and believe what you're doing - because you can make a real difference to other people's lives.",Negative
#Vote100 https://t.co/pW68WtCwPm,Neutral
What better way to start today's #Vote100 celebrations than by gathering with all the talented female MPs in Parliament.,Positive
"More must be done, but I'm proud that there are over 200 female MPs - our democracy is stronger as a result.",Positive
https://t.co/Gy7Y6AJVup,Neutral
Debate is a key British tradition but threats and abuse have no place in society.,Neutral
We all have a role to play to make sure the intimidation we have witnessed over the weekend is not commonplace.,Negative
https://t.co/xGe1ny1MTN,Neutral
".@amessd_southend is right to be a proud supporter of the excellent @MusicManProject, based in his constituency.",Positive
A wonderful music education service specifically for children and adults with learning difficulties.,Positive
https://t.co/I6SSM8CD2o,Neutral
Too many people with mental ill health still face appalling injustices and stigma every day.,Negative
Tackling those injustices is a priority for me.,Neutral
#TimetoTalk https://t.co/zM8svV1bkf,Neutral
https://t.co/Oy2KOip4cm,Neutral
#PMinChina https://t.co/bqtXJ6Sjjn,Neutral
My thanks go to Premier Li for the warm welcome I received in Beijing.,Positive
"I am pleased we agreed to intensify the Golden Era of UK-China relations, working together to tackle global and regional security challenges and build sustainable economies of the future.",Positive
#PMinChina  https://t.co/X2KX9LFEeC,Neutral
Philip and I really enjoyed visiting the Yellow Crane Tower to watch some traditional Chinese opera.,Positive
The performers were incredibly talented.,Positive
#PMinChina  https://t.co/SsF5jBBx72,Neutral
"It was a pleasure to meet local experts on the banks of the Yangtze River, hearing about Wuhans efforts to reduce pollution in the river and in the citys lakes, including from micro plastic pollution.",Positive
